#arglist fromdate=20130530 untillane=31 maxdist=24395 totime=1100 mindist=22400 key=480 reliable= todate=20130530 direction=R retrieve=Submit query format= fromtime=1000 fromlane=0 aggregate=5 dvkletter= roadnumber=16
#### Begin of results ####

10D010038C00D0070007 22700m R- _ 1 20130530 10:10 y 51 114 1 BLK
10D010038C00D0070007 22700m R- _ 1 20130530 10:15 y 26 114 1 BLK
10D010038C00D0070007 22700m R- _ 1 20130530 10:20 y 32 111 1 BLK
10D010038C00D0070007 22700m R- _ 1 20130530 10:25 y 29 114 1 BLK
10D010038C00D0070007 22700m R- _ 1 20130530 10:30 y 50 111 1 BLK
10D010038C00D0070007 22700m R- _ 1 20130530 10:35 y 30 113 1 BLK
10D010038C00D0070007 22700m R- _ 1 20130530 10:40 y 32 115 1 BLK
10D010038C00D0070007 22700m R- _ 1 20130530 10:45 y 32 117 1 BLK
10D010038C00D0070007 22700m R- _ 1 20130530 10:50 y 19 115 1 BLK
10D010038C00D0070007 22700m R- _ 1 20130530 10:55 y 28 118 1 BLK
10D010038C00D0070007 22700m R- _ 1 20130530 11:00 y 30 115 1 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:00 y 128 104 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:05 y 132 103 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:10 y 126 104 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:15 y 109 104 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:20 y 127 104 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:25 y 113 103 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:30 y 126 102 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:35 y 109 107 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:40 y 111 104 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:45 y 103 104 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:50 y 113 105 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 10:55 y 128 104 2 BLK
10D010038C00D007000B 22700m R- _ 1 20130530 11:00 y 125 104 2 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:00 y 108 92 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:05 y 119 94 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:10 y 137 93 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:15 y 126 93 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:20 y 122 92 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:25 y 110 93 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:30 y 113 92 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:35 y 115 94 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:40 y 113 94 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:45 y 111 95 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:50 y 100 94 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 10:55 y 114 93 3 BLK
10D010038C00D007000F 22700m R- _ 1 20130530 11:00 y 118 92 3 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:00 y 86 95 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:05 y 72 99 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:10 y 70 96 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:15 y 62 99 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:20 y 58 99 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:25 y 63 97 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:30 y 75 97 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:35 y 81 96 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:40 y 82 99 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:45 y 81 97 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:50 y 61 99 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 10:55 y 75 97 1 BLK
10D010038C00D0070307 22700m W- _ 1 20130530 11:00 y 63 95 1 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:00 y 110 87 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:05 y 105 91 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:10 y 100 91 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:15 y 99 93 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:20 y 96 94 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:25 y 110 91 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:30 y 119 88 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:35 y 110 93 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:40 y 104 93 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:45 y 103 93 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:50 y 92 92 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 10:55 y 101 92 2 BLK
10D010038C00D007030B 22700m W- _ 1 20130530 11:00 y 102 91 2 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:00 y 38 117 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:05 y 54 113 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:10 y 61 115 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:15 y 34 120 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:20 y 37 113 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:25 y 38 115 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:30 y 63 114 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:35 y 43 118 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:40 y 42 119 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:45 y 32 116 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:50 y 28 117 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 10:55 y 45 117 1 BLK
10D01003A000D0070007 23200m R- _ 1 20130530 11:00 y 44 115 1 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:00 y 132 103 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:05 y 146 103 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:10 y 130 105 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:15 y 130 104 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:20 y 138 104 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:25 y 126 103 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:30 y 126 104 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:35 y 130 103 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:40 y 123 104 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:45 y 104 106 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:50 y 117 104 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 10:55 y 136 103 2 BLK
10D01003A000D007000B 23200m R- _ 1 20130530 11:00 y 121 103 2 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:00 y 90 91 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:05 y 101 92 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:10 y 114 92 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:15 y 105 92 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:20 y 102 92 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:25 y 106 94 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:30 y 100 91 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:35 y 110 93 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:40 y 90 93 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:45 y 108 94 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:50 y 94 92 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 10:55 y 105 93 3 BLK
10D01003A000D007000F 23200m R- _ 1 20130530 11:00 y 107 92 3 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 10:00 y 74 105 1 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 10:05 y 56 107 1 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 10:10 y 66 102 1 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 10:15 y 40 106 1 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 10:20 y 57 108 1 BLK
10D01003A000D0070307 23200m W- _ 1 20130530 10:25 y 61 105 1 BLK
