3189,2009-05-13 18:25:00,1,8,113
3189,2009-05-13 18:26:00,1,12,105
3189,2009-05-13 18:27:00,1,8,103
3189,2009-05-13 18:28:00,1,12,103
3189,2009-05-13 18:29:00,1,7,105
3189,2009-05-13 18:30:00,1,13,108
3189,2009-05-13 18:31:00,1,8,107
3189,2009-05-13 18:32:00,1,8,105
3189,2009-05-13 18:33:00,1,14,101
3189,2009-05-13 18:34:00,1,10,102
3189,2009-05-13 18:35:00,1,14,101
3189,2009-05-13 18:36:00,1,13,105
3189,2009-05-13 18:37:00,1,4,111
3189,2009-05-13 18:38:00,1,15,103
3189,2009-05-13 18:39:00,1,8,103
3189,2009-05-13 18:40:00,1,14,108
3189,2009-05-13 18:41:00,1,5,105
3189,2009-05-13 18:42:00,1,9,109
3189,2009-05-13 18:43:00,1,6,110
3189,2009-05-13 18:44:00,1,4,126
3189,2009-05-13 18:45:00,1,6,106
3189,2009-05-13 18:46:00,1,10,106
3189,2009-05-13 18:47:00,1,8,101
3189,2009-05-13 18:48:00,1,9,110
3189,2009-05-13 18:49:00,1,5,115
3189,2009-05-13 18:50:00,1,5,105
3189,2009-05-13 18:51:00,1,9,114
3189,2009-05-13 18:52:00,1,9,106
3189,2009-05-13 18:53:00,1,8,107
3189,2009-05-13 18:54:00,1,8,108
3189,2009-05-13 18:55:00,1,6,99
3189,2009-05-13 18:56:00,1,11,106
3189,2009-05-13 18:57:00,1,7,106
3189,2009-05-13 18:58:00,1,8,110
3189,2009-05-13 18:59:00,1,4,104
3189,2009-05-13 19:00:00,1,4,113
3189,2009-05-13 19:01:00,1,6,106
3189,2009-05-13 19:02:00,1,11,109
3189,2009-05-13 19:03:00,1,7,110
3189,2009-05-13 19:04:00,1,7,102
3189,2009-05-13 19:05:00,1,6,113
3189,2009-05-13 19:06:00,1,8,107
3189,2009-05-13 19:07:00,1,9,105
3189,2009-05-13 19:08:00,1,9,108
3189,2009-05-13 19:09:00,1,10,109
3189,2009-05-13 19:10:00,1,9,106
3189,2009-05-13 19:11:00,1,6,107
3189,2009-05-13 19:12:00,1,10,109
3189,2009-05-13 19:13:00,1,6,107
3189,2009-05-13 19:14:00,1,7,104
3189,2009-05-13 19:15:00,1,12,107
3189,2009-05-13 19:16:00,1,15,102
3189,2009-05-13 19:17:00,1,9,115
3189,2009-05-13 19:18:00,1,4,100
3189,2009-05-13 19:19:00,1,5,103
3189,2009-05-13 19:20:00,1,9,105
3189,2009-05-13 19:21:00,1,7,107
3189,2009-05-13 19:22:00,1,7,102
3189,2009-05-13 19:23:00,1,3,110
3189,2009-05-13 19:24:00,1,5,105
3189,2009-05-13 19:25:00,1,6,101
3189,2009-05-13 19:26:00,1,3,109
3189,2009-05-13 19:27:00,1,8,112
3189,2009-05-13 19:28:00,1,9,102
3189,2009-05-13 19:29:00,1,11,104
3189,2009-05-13 19:30:00,1,6,102
3189,2009-05-13 19:31:00,1,13,109
3189,2009-05-13 19:32:00,1,5,114
3189,2009-05-13 19:33:00,1,8,111
3189,2009-05-13 19:34:00,1,6,106
3189,2009-05-13 19:35:00,1,3,100
3189,2009-05-13 19:36:00,1,6,103
3189,2009-05-13 19:37:00,1,9,103
3189,2009-05-13 19:38:00,1,10,98
3189,2009-05-13 19:39:00,1,2,107
3189,2009-05-13 19:40:00,1,8,104
3189,2009-05-13 19:41:00,1,2,106
3189,2009-05-13 19:42:00,1,3,100
3189,2009-05-13 19:43:00,1,8,102
3189,2009-05-13 19:44:00,1,9,107
3189,2009-05-13 19:45:00,1,11,104
3189,2009-05-13 19:46:00,1,6,114
3189,2009-05-13 19:47:00,1,4,109
3189,2009-05-13 19:48:00,1,9,100
3189,2009-05-13 19:49:00,1,9,101
3189,2009-05-13 19:50:00,1,4,115
3189,2009-05-13 19:51:00,1,4,119
3189,2009-05-13 19:52:00,1,2,107
3189,2009-05-13 19:53:00,1,1,100
3189,2009-05-13 19:54:00,1,2,97
3189,2009-05-13 19:55:00,0,4,254
3189,2009-05-13 19:56:00,1,4,106
3189,2009-05-13 19:57:00,1,9,108
3189,2009-05-13 19:58:00,1,5,107
3189,2009-05-13 19:59:00,1,8,104
3190,2009-05-13 15:00:00,1,26,87
3190,2009-05-13 15:01:00,1,18,90
3190,2009-05-13 15:02:00,1,19,91
3190,2009-05-13 15:03:00,1,20,87
3190,2009-05-13 15:04:00,1,16,90
3190,2009-05-13 15:05:00,1,20,86
3190,2009-05-13 15:06:00,1,21,94
3190,2009-05-13 15:07:00,1,26,84
3190,2009-05-13 15:08:00,1,15,92
3190,2009-05-13 15:09:00,1,19,82
3190,2009-05-13 15:10:00,1,16,92
3190,2009-05-13 15:11:00,1,30,88
3190,2009-05-13 15:12:00,1,19,90
3190,2009-05-13 15:13:00,1,22,88
3190,2009-05-13 15:14:00,1,28,86
3190,2009-05-13 15:15:00,1,23,88
3190,2009-05-13 15:16:00,1,23,87
3190,2009-05-13 15:17:00,1,14,94
3190,2009-05-13 15:18:00,1,24,81
3190,2009-05-13 15:19:00,1,14,87
3190,2009-05-13 15:20:00,1,21,91
3190,2009-05-13 15:21:00,1,15,87
3190,2009-05-13 15:22:00,1,17,87
3190,2009-05-13 15:23:00,1,20,90
3190,2009-05-13 15:24:00,1,20,87
3190,2009-05-13 15:25:00,1,15,87
3190,2009-05-13 15:26:00,1,24,90
3190,2009-05-13 15:27:00,1,19,84
3190,2009-05-13 15:28:00,1,18,94
3190,2009-05-13 15:29:00,1,24,84
3190,2009-05-13 15:30:00,1,17,88
3190,2009-05-13 15:31:00,1,23,89
3190,2009-05-13 15:32:00,1,17,90
3190,2009-05-13 15:33:00,1,24,95
3190,2009-05-13 15:34:00,1,14,89
3190,2009-05-13 15:35:00,1,18,87
3190,2009-05-13 15:36:00,1,18,87
3190,2009-05-13 15:37:00,1,22,90
3190,2009-05-13 15:38:00,1,16,93
3190,2009-05-13 15:39:00,1,19,90
3190,2009-05-13 15:40:00,1,20,93
3190,2009-05-13 15:41:00,1,25,93
3190,2009-05-13 15:42:00,1,21,94
3190,2009-05-13 15:43:00,1,23,93
3190,2009-05-13 15:44:00,1,23,82
3190,2009-05-13 15:45:00,1,26,90
3190,2009-05-13 15:46:00,1,22,89
3190,2009-05-13 15:47:00,1,15,89
3190,2009-05-13 15:48:00,1,22,88
3190,2009-05-13 15:49:00,1,22,86
3190,2009-05-13 15:50:00,1,19,90
3190,2009-05-13 15:51:00,1,21,90
3190,2009-05-13 15:52:00,1,27,90
3190,2009-05-13 15:53:00,1,23,90
3190,2009-05-13 15:54:00,1,24,90
3190,2009-05-13 15:55:00,1,19,91
3190,2009-05-13 15:56:00,1,18,88
3190,2009-05-13 15:57:00,1,24,93
3190,2009-05-13 15:58:00,1,24,92
3190,2009-05-13 15:59:00,1,24,92
3190,2009-05-13 16:00:00,1,18,91
3190,2009-05-13 16:01:00,1,24,85
3190,2009-05-13 16:02:00,1,21,90
3190,2009-05-13 16:03:00,1,22,87
3190,2009-05-13 16:04:00,1,26,86
3190,2009-05-13 16:05:00,1,21,95
3190,2009-05-13 16:06:00,1,24,86
3190,2009-05-13 16:07:00,1,24,94
3190,2009-05-13 16:08:00,1,22,88
3190,2009-05-13 16:09:00,1,26,89
3190,2009-05-13 16:10:00,1,19,94
3190,2009-05-13 16:11:00,1,23,87
3190,2009-05-13 16:12:00,1,24,87
3190,2009-05-13 16:13:00,1,21,93
3190,2009-05-13 16:14:00,1,19,92
3190,2009-05-13 16:15:00,1,28,90
3190,2009-05-13 16:16:00,1,19,94
3190,2009-05-13 16:17:00,1,21,90
3190,2009-05-13 16:18:00,1,25,93
3190,2009-05-13 16:19:00,1,16,95
3190,2009-05-13 16:20:00,1,25,93
3190,2009-05-13 16:21:00,1,25,91
3190,2009-05-13 16:22:00,1,22,92
3190,2009-05-13 16:23:00,1,22,85
3190,2009-05-13 16:24:00,1,21,93
3190,2009-05-13 16:25:00,1,14,91
3190,2009-05-13 16:26:00,1,34,86
3190,2009-05-13 16:27:00,1,28,88
3190,2009-05-13 16:28:00,1,23,93
3190,2009-05-13 16:29:00,1,20,95
3190,2009-05-13 16:30:00,1,18,95
3190,2009-05-13 16:31:00,1,24,89
3190,2009-05-13 16:32:00,1,20,91
3190,2009-05-13 16:33:00,1,24,96
3190,2009-05-13 16:34:00,1,17,93
3190,2009-05-13 16:35:00,1,23,92
3190,2009-05-13 16:36:00,1,22,91
3190,2009-05-13 16:37:00,1,22,94
3190,2009-05-13 16:38:00,1,24,94
3190,2009-05-13 16:39:00,1,28,90
3190,2009-05-13 16:40:00,1,23,93
3190,2009-05-13 16:41:00,1,21,88
3190,2009-05-13 16:42:00,1,18,92
3190,2009-05-13 16:43:00,1,25,89
3190,2009-05-13 16:44:00,1,21,91
3190,2009-05-13 16:45:00,1,19,92
3190,2009-05-13 16:46:00,1,20,98
3190,2009-05-13 16:47:00,1,27,87
3190,2009-05-13 16:48:00,1,30,83
3190,2009-05-13 16:49:00,1,24,89
3190,2009-05-13 16:50:00,1,34,85
3190,2009-05-13 16:51:00,1,25,84
3190,2009-05-13 16:52:00,1,25,89
3190,2009-05-13 16:53:00,1,24,84
3190,2009-05-13 16:54:00,1,23,87
3190,2009-05-13 16:55:00,0,4,254
3190,2009-05-13 16:56:00,1,23,86
3190,2009-05-13 16:57:00,1,24,90
3190,2009-05-13 16:58:00,1,18,89
3190,2009-05-13 16:59:00,1,20,94
3190,2009-05-13 17:00:00,1,16,96
3190,2009-05-13 17:01:00,1,22,86
